5.205756679060868919e-06,3.682125395698676584e-07,1.233808347024023533e-03,7.582111152260040399e-07,3.254141509532928467e-01,5.263854749500751495e-03,6.801761628594249487e-05,1.262171167581982445e-07,6.680052280426025391e-01,8.422914106631651521e-06
1.127732502936851233e-05,6.263080081225780305e-07,1.595011679455637932e-03,9.403162266607978381e-07,4.684778153896331787e-01,7.890614680945873260e-03,1.138350489782169461e-04,1.791741937040569610e-07,5.218930840492248535e-01,1.669474113441538066e-05
8.320246706716716290e-06,5.520467993846978061e-07,1.406132709234952927e-03,9.804724641071516089e-07,3.168101608753204346e-01,7.112047635018825531e-03,9.330749890068545938e-05,1.473964346132561332e-07,6.745480298995971680e-01,2.033863165706861764e-05
8.620419066573958844e-06,4.391939398828981211e-07,2.471088198944926262e-03,8.585250270698452368e-07,5.007785558700561523e-01,5.100191105157136917e-03,9.228380804415792227e-05,1.470293398142530350e-07,4.915349185466766357e-01,1.290825184696586803e-05
7.319459200516575947e-06,3.268259547439811286e-07,1.388053060509264469e-03,6.871599680380313657e-07,5.400875210762023926e-01,5.139945074915885925e-03,5.855883136973716319e-05,1.116402472689514980e-07,4.533084034919738770e-01,9.035550647240597755e-06
7.198435014288406819e-06,3.551905365384300239e-07,1.825902378186583519e-03,5.310306505634798668e-07,4.649563431739807129e-01,5.531741771847009659e-03,8.002167305676266551e-05,1.498360830964884371e-07,5.275856256484985352e-01,1.211502876685699448e-05
1.195155709865503013e-05,5.903534088247397449e-07,2.093403134495019913e-03,6.928422067176143173e-07,3.937263190746307373e-01,6.025939714163541794e-03,8.128113404382020235e-05,2.406171688562608324e-07,5.980380773544311523e-01,2.153109198843594640e-05
1.652857281442265958e-05,6.053227252778015099e-07,2.336669247597455978e-03,1.094295157599844970e-06,3.604623675346374512e-01,7.889592088758945465e-03,1.182941050501540303e-04,1.976660968239229987e-07,6.291463375091552734e-01,2.831266101566143334e-05
8.274226274807006121e-06,4.548398919723695144e-07,1.291341613978147507e-03,8.937621487348224036e-07,3.647029995918273926e-01,5.979659501463174820e-03,6.940688763279467821e-05,1.209161553106241627e-07,6.279318332672119141e-01,1.506678290752461180e-05
9.127606062975246459e-06,4.481360633690201212e-07,1.657930552028119564e-03,7.024974593150545843e-07,4.055667817592620850e-01,6.951536517590284348e-03,8.128165063681080937e-05,1.542771457252456457e-07,5.857189893722534180e-01,1.305235309700947255e-05
9.364302968606352806e-06,3.852379961699625710e-07,1.134714111685752869e-03,6.506513727799756452e-07,4.589782953262329102e-01,5.555774550884962082e-03,8.619262371212244034e-05,1.564392277941806242e-07,5.342236161231994629e-01,1.087178679881617427e-05
9.192369361699093133e-06,5.014827024751866702e-07,1.158933388069272041e-03,9.401967986377712805e-07,4.321588873863220215e-01,5.630029365420341492e-03,9.565048094373196363e-05,1.511973550805123523e-07,5.609318614006042480e-01,1.383600101689808071e-05
7.977216228027828038e-06,2.641588707774644718e-07,8.820799994282424450e-04,5.806938929708849173e-07,4.511800706386566162e-01,3.800833364948630333e-03,5.886084545636549592e-05,1.020665365558670601e-07,5.440620183944702148e-01,7.211915999505436048e-06
5.773846169176977128e-06,5.408729180089721922e-07,2.031877404078841209e-03,8.295594966511998791e-07,4.549302160739898682e-01,8.291565813124179840e-03,1.225620217155665159e-04,1.538803928724519210e-07,5.346052646636962891e-01,1.124083701142808422e-05
1.118864111049333587e-05,4.979669938620645553e-07,1.991649856790900230e-03,8.873547585608321242e-07,3.631729781627655029e-01,7.413738872855901718e-03,9.955442510545253754e-05,1.513551666221246705e-07,6.272870302200317383e-01,2.233003215224016458e-05
7.107919827831210569e-06,4.328628904204379069e-07,1.844543381594121456e-03,6.686445317427569535e-07,4.882899224758148193e-01,7.430833764374256134e-03,9.278290235670283437e-05,1.668846039137861226e-07,5.023190379142761230e-01,1.457735652365954593e-05
1.079765570466406643e-05,5.074317641629022546e-07,1.390047720633447170e-03,6.987668257352197543e-07,4.093869626522064209e-01,6.152014248073101044e-03,7.956352783367037773e-05,1.658170845075801481e-07,5.829614400863647461e-01,1.771106690284796059e-05
7.053466561046661809e-06,3.978162794737727381e-07,1.863091485574841499e-03,8.262597930297488347e-07,4.974848926067352295e-01,6.603812798857688904e-03,6.610355922020971775e-05,1.331051890929302317e-07,4.939637780189514160e-01,9.895983566821087152e-06
6.997324362600920722e-06,3.751688097963779001e-07,1.222169725224375725e-03,7.476607493117626291e-07,4.346667528152465820e-01,6.082260515540838242e-03,8.275826985482126474e-05,1.435242893421673216e-07,5.579257011413574219e-01,1.206150136567885056e-05
1.340412018180359155e-05,4.287510364520130679e-07,3.067575395107269287e-03,6.563823262695223093e-07,4.996162056922912598e-01,8.060746826231479645e-03,8.824928227113559842e-05,2.421667204544064589e-07,4.891361892223358154e-01,1.630244696571025997e-05
6.944655979168601334e-06,5.011494295104057528e-07,1.458543702028691769e-03,7.362824021583946887e-07,4.715476334095001221e-01,7.400787435472011566e-03,7.258719415403902531e-05,1.624360095320298569e-07,5.195004343986511230e-01,1.165034609584836289e-05
1.212317147292196751e-05,3.947088487166183768e-07,1.339605543762445450e-03,7.358326001849491149e-07,4.703992605209350586e-01,5.678577348589897156e-03,1.041532232193276286e-04,1.702699847783151199e-07,5.224512815475463867e-01,1.368716402794234455e-05
9.225926987710408866e-06,3.688955416691896971e-07,1.374031184241175652e-03,6.417065492314577568e-07,5.116789937019348145e-01,6.049985066056251526e-03,8.446858555544167757e-05,1.655268420108768623e-07,4.807865917682647705e-01,1.545747363707050681e-05
7.276648375409422442e-06,3.940172632610483561e-07,8.132790098898112774e-04,6.376286023623833898e-07,5.863483548164367676e-01,5.062265321612358093e-03,8.328246622113510966e-05,1.133508575890118664e-07,4.076762795448303223e-01,8.114197044051252306e-06
9.599355507816653699e-06,3.624631403909006622e-07,1.194600365124642849e-03,7.219406938929751050e-07,4.061370491981506348e-01,5.148812197148799896e-03,7.579653902212157845e-05,1.286903312802678556e-07,5.874237418174743652e-01,9.172706995741464198e-06
5.778637387265916914e-06,2.505235272565187188e-07,6.304857670329511166e-04,6.711911737511400133e-07,5.225104689598083496e-01,3.460447536781430244e-03,7.341076707234606147e-05,1.021384505861533398e-07,4.733119904994964600e-01,6.394032880052691326e-06
7.790516974637284875e-06,3.387055471648636740e-07,1.898716436699032784e-03,6.199794029271288309e-07,3.959216177463531494e-01,5.128370132297277451e-03,5.518245961866341531e-05,1.676405361195065780e-07,5.969744324684143066e-01,1.272936151508474723e-05
1.051760136761004105e-05,3.301873050531867193e-07,1.523569226264953613e-03,5.585640110439271666e-07,3.729518353939056396e-01,5.473210942000150681e-03,6.354168726829811931e-05,1.402359401936337235e-07,6.199645996093750000e-01,1.167936625279253349e-05
9.017644515552092344e-06,3.970439479417109396e-07,1.400597626343369484e-03,8.123166139739623759e-07,4.403905570507049561e-01,6.642903666943311691e-03,7.737900159554556012e-05,1.909594118387758499e-07,5.514666438102722168e-01,1.154742221842752770e-05
7.586535048176301643e-06,2.875469249374873471e-07,1.411096076481044292e-03,7.202862093436124269e-07,4.654479920864105225e-01,4.412340465933084488e-03,8.121009886963292956e-05,1.007376724260211631e-07,5.286312699317932129e-01,7.371117590082576498e-06
9.979719834518618882e-06,3.162224970765237231e-07,1.657170476391911507e-03,5.878499109712720383e-07,4.891654551029205322e-01,4.292277619242668152e-03,7.130209269234910607e-05,1.466664940608097822e-07,5.047900080680847168e-01,1.274609530810266733e-05
7.630656000401359051e-06,4.418591572630248265e-07,2.046852605417370796e-03,7.235416887851897627e-07,4.880927503108978271e-01,7.064662408083677292e-03,8.604266622569411993e-05,1.579892483505318523e-07,5.026863217353820801e-01,1.441713993699522689e-05
1.089633497031172737e-05,2.968015451187966391e-07,2.857930026948451996e-03,6.758525046279828530e-07,7.067943215370178223e-01,4.645273089408874512e-03,9.276239143218845129e-05,1.433893572766464786e-07,2.855864763259887695e-01,1.115528539230581373e-05
7.790716153976973146e-06,3.928287810595065821e-07,1.748241833411157131e-03,9.623365713196108118e-07,5.182231664657592773e-01,6.406981032341718674e-03,1.037951224134303629e-04,1.748601761164536583e-07,4.734974205493927002e-01,1.113559574150713161e-05
9.944558769348077476e-06,3.310265697109571192e-07,1.247742446139454842e-03,6.204120381880784407e-07,4.514675438404083252e-01,4.982057493180036545e-03,5.881668403162620962e-05,1.303456542700587306e-07,5.422195196151733398e-01,1.330572831648169085e-05
1.038744994730222970e-05,3.335291296480136225e-07,1.280065160244703293e-03,5.384845849221164826e-07,4.426949918270111084e-01,4.347114823758602142e-03,6.613179721171036363e-05,1.354258216679227189e-07,5.515915751457214355e-01,8.681514373165555298e-06
7.104942142177606001e-06,4.717781791896413779e-07,1.804338186047971249e-03,5.918337819821317680e-07,4.074952900409698486e-01,5.889317952096462250e-03,8.917252853279933333e-05,1.550134527406044072e-07,5.846962332725524902e-01,1.730388794385362417e-05
7.476175596821121871e-06,4.519374101619177964e-07,1.142503577284514904e-03,8.569200531383103225e-07,3.284348845481872559e-01,6.481587421149015427e-03,9.553838754072785378e-05,1.394895008388630231e-07,6.638224720954895020e-01,1.410882759955711663e-05
9.416798093297984451e-06,4.676054743413260439e-07,1.516542513854801655e-03,7.169010132201947272e-07,3.656569123268127441e-01,5.925495177507400513e-03,9.277593926526606083e-05,1.663110964500447153e-07,6.267837285995483398e-01,1.378496745019219816e-05
9.076867172552738339e-06,5.942728762420301791e-07,1.928095240145921707e-03,9.846586408457369544e-07,3.813542425632476807e-01,8.590449579060077667e-03,8.578554843552410603e-05,1.819605301989213331e-07,6.079992055892944336e-01,3.140486660413444042e-05
1.197986148326890543e-05,4.563361244436237030e-07,2.424804028123617172e-03,7.619856887686182745e-07,4.404768943786621094e-01,5.286368075758218765e-03,9.516215504845604300e-05,2.327569319504618761e-07,5.516873598098754883e-01,1.599426832399331033e-05
6.095262506278231740e-06,3.266959538450464606e-07,1.159872743301093578e-03,5.716875648431596346e-07,3.950824737548828125e-01,4.985545296221971512e-03,6.173898873385041952e-05,1.102145290587941417e-07,5.986968874931335449e-01,6.337803824862930924e-06
1.309997151111019775e-05,5.752739866693445947e-07,2.068437403067946434e-03,1.188075430036406033e-06,4.384759664535522461e-01,7.693258114159107208e-03,1.373960840282961726e-04,2.026667544896554318e-07,5.515915155410766602e-01,1.831900590332224965e-05
8.911169970815535635e-06,5.520008130588394124e-07,1.887493534013628960e-03,8.599337775194726419e-07,4.572762548923492432e-01,5.880048964172601700e-03,8.660570892971009016e-05,1.441422767811673111e-07,5.348416566848754883e-01,1.750921364873647690e-05
